observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
397.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, TOTAL, TOTAL,,,,Region,Region,,  Wales,  Wales,,,
905.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, TOTAL, TOTAL,,,,Region,Region,,  Scotland,  Scotland,,,
352.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, TOTAL, TOTAL,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
13328.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
12302.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,,  England,  England,,,
198.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, North East, North East,,,
1519.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, North West, North West,,,
476.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
1292.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, East Midlands, East Midlands,,,
1648.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, West Midlands, West Midlands,,,
2834.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, East of England, East of England,,,
341.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,,  London,  London,,,
2835.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, South East, South East,,,
1159.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, South West, South West,,,
320.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,,  Wales,  Wales,,,
488.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,,  Scotland,  Scotland,,,
218.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Manufacturing: Total, Manufacturing: Total,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
4607.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
4401.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,,  England,  England,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, North East, North East,,,
717.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, North West, North West,,,
191.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
114.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, East Midlands, East Midlands,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, West Midlands, West Midlands,,,
1488.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, East of England, East of England,,,
262.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,,  London,  London,,,
1452.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, South East, South East,,,
54.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, South West, South West,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,,  Wales,  Wales,,,
138.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,,  Scotland,  Scotland,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Chemicals, Chemicals,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
1102.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
1016.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,,  England,  England,,,
43.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, North East, North East,,,
40.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, North West, North West,,,
46.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, East Midlands, East Midlands,,,
162.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, West Midlands, West Midlands,,,
364.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, East of England, East of England,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,,  London,  London,,,
228.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, South East, South East,,,
72.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, South West, South West,,,
24.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,,  Wales,  Wales,,,
34.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,,  Scotland,  Scotland,,,
28.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Mechanical engineering, Mechanical engineering,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
1497.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
1261.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,,  England,  England,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, North East, North East,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, North West, North West,,,
53.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
56.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, East Midlands, East Midlands,,,
53.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, West Midlands, West Midlands,,,
275.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, East of England, East of England,,,
26.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,,  London,  London,,,
383.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, South East, South East,,,
347.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, South West, South West,,,
47.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,,  Wales,  Wales,,,
145.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,,  Scotland,  Scotland,,,
43.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
2643.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
2605.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,,  England,  England,,,
10.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, North East, North East,,,
347.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, North West, North West,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
348.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, East Midlands, East Midlands,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, West Midlands, West Midlands,,,
451.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, East of England, East of England,,,
5.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,,  London,  London,,,
136.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, South East, South East,,,
51.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, South West, South West,,,
25.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,,  Wales,  Wales,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,,  Scotland,  Scotland,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
1696.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
1506.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,,  England,  England,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, North East, North East,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, North West, North West,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, East Midlands, East Midlands,,,
79.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, West Midlands, West Midlands,,,
21.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, East of England, East of England,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,,  London,  London,,,
216.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, South East, South East,,,
509.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, South West, South West,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,,  Wales,  Wales,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,,  Scotland,  Scotland,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
1783.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
1511.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,,  England,  England,,,
25.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, North East, North East,,,
271.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, North West, North West,,,
143.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
137.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, East Midlands, East Midlands,,,
120.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, West Midlands, West Midlands,,,
234.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, East of England, East of England,,,
36.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,,  London,  London,,,
419.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, South East, South East,,,
126.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, South West, South West,,,
61.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,,  Wales,  Wales,,,
164.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,,  Scotland,  Scotland,,,
47.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
5896.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
5452.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,,  England,  England,,,
72.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, North East, North East,,,
265.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, North West, North West,,,
184.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
151.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, East Midlands, East Midlands,,,
306.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, West Midlands, West Midlands,,,
1340.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, East of England, East of England,,,
1455.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,,  London,  London,,,
1306.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, South East, South East,,,
374.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, South West, South West,,,
70.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,,  Wales,  Wales,,,
245.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,,  Scotland,  Scotland,,,
128.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
711.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, TOTAL UK, TOTAL UK,,,
527.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,,  England,  England,,,
13.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, North East, North East,,,
14.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, North West, North West,,,
18.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,,Yorkshire and the Humber,Yorkshire and the Humber,,,
31.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, East Midlands, East Midlands,,,
13.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, West Midlands, West Midlands,,,
58.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, East of England, East of England,,,
30.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,,  London,  London,,,
265.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, South East, South East,,,
84.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, South West, South West,,,
7.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,,  Wales,  Wales,,,
172.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,,  Scotland,  Scotland,,,
6.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Region,Region,, Northern Ireland, Northern Ireland,,,
119.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Region,Region,, TOTAL UK, TOTAL UK,,,
