observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
148.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
574.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
404.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
371.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Electrical machinery, Electrical machinery,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
2643.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
40.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
184.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
223.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
681.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
402.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Transport equipment, Transport equipment,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
1696.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
11.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
43.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
200.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
381.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Aerospace, Aerospace,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
1783.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
258.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
606.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
452.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
457.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other manufacturing, Other manufacturing,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
5896.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
1464.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
1009.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
813.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
1464.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
330.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Services, Services,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
711.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
12.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
111.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
149.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
375.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
27.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Other: Total, Other: Total,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
119.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
2.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
11.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Agriculture, hunting & forestry; Fishing"," Agriculture, hunting & forestry; Fishing",,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
315.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
2.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
49.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
25.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
240.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Extractive industries, Extractive industries,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
144.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
2.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
22.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
1.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
75.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
8.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,," Electricity, gas & water supply; Waste management"," Electricity, gas & water supply; Waste management",,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
132.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
6.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,0 to 99 employees ,0 to 99 employees ,,,
29.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,100 to 399 employees ,100 to 399 employees ,,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,400 to 999 employees ,400 to 999 employees ,,,
60.0,,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,"1,000 to 4,999 employees ","1,000 to 4,999 employees ",,,
,..,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,"5,000 to 9,999 employees ","5,000 to 9,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,"10,000 to 19,999 employees ","10,000 to 19,999 employees ",,,
,-,£ million,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, Construction, Construction,,,,Sizeband,Sizeband,,"20,000 employees and over ","20,000 employees and over ",,,
192.0,, Full time equivalent in thousands,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,R&D,R&D,, TOTAL, TOTAL,,,,Sizeband,Sizeband,,TOTAL ALL EMPLOYEES ,TOTAL ALL EMPLOYEES ,,,
